Region/Country/Area,,Year,Series,Value,Footnotes,Source
566,Nigeria,2007,Gross domestic expenditure on R & D: Funds from abroad (%),1,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
566,Nigeria,2007,Gross domestic expenditure on R & D: Not distributed (%),0.6,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
578,Norway,2005,Gross domestic expenditure on R & D: as a percentage of GDP (%),1.5,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
578,Norway,2005,Gross domestic expenditure on R & D: Business enterprises (%),46.8,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
578,Norway,2005,Gross domestic expenditure on R & D: Government (%),43.6,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
578,Norway,2005,Gross domestic expenditure on R & D: Higher education (%),0.7,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
578,Norway,2005,Gross domestic expenditure on R & D: Private non-profit (%),0.9,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
578,Norway,2005,Gross domestic expenditure on R & D: Funds from abroad (%),8.1,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
578,Norway,2009,Gross domestic expenditure on R & D: as a percentage of GDP (%),1.7,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
578,Norway,2009,Gross domestic expenditure on R & D: Business enterprises (%),43.6,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
578,Norway,2009,Gross domestic expenditure on R & D: Government (%),46.8,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
578,Norway,2009,Gross domestic expenditure on R & D: Higher education (%),0.4,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
578,Norway,2009,Gross domestic expenditure on R & D: Private non-profit (%),1,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
578,Norway,2009,Gross domestic expenditure on R & D: Funds from abroad (%),8.2,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
578,Norway,2010,Gross domestic expenditure on R & D: as a percentage of GDP (%),1.7,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
578,Norway,2013,Gross domestic expenditure on R & D: as a percentage of GDP (%),1.7,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
578,Norway,2013,Gross domestic expenditure on R & D: Business enterprises (%),43.1,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
578,Norway,2013,Gross domestic expenditure on R & D: Government (%),45.8,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
578,Norway,2013,Gross domestic expenditure on R & D: Higher education (%),0.5,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
578,Norway,2013,Gross domestic expenditure on R & D: Private non-profit (%),1,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
578,Norway,2013,Gross domestic expenditure on R & D: Funds from abroad (%),9.5,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
578,Norway,2015,Gross domestic expenditure on R & D: as a percentage of GDP (%),1.9,Estimate.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
512,Oman,2013,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.2,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
512,Oman,2013,Gross domestic expenditure on R & D: Business enterprises (%),24.5,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
512,Oman,2013,Gross domestic expenditure on R & D: Government (%),48.6,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
512,Oman,2013,Gross domestic expenditure on R & D: Higher education (%),24.4,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
512,Oman,2013,Gross domestic expenditure on R & D: Private non-profit (%),0.1,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
512,Oman,2013,Gross domestic expenditure on R & D: Funds from abroad (%),0,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
512,Oman,2013,Gross domestic expenditure on R & D: Not distributed (%),2.3,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
512,Oman,2015,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.2,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
512,Oman,2015,Gross domestic expenditure on R & D: Business enterprises (%),21.4,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
512,Oman,2015,Gross domestic expenditure on R & D: Government (%),55.7,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
512,Oman,2015,Gross domestic expenditure on R & D: Higher education (%),22.8,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
512,Oman,2015,Gross domestic expenditure on R & D: Private non-profit (%),0.2,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
586,Pakistan,2005,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.4,Excluding private non-profit.;Excluding business enterprise.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
586,Pakistan,2005,Gross domestic expenditure on R & D: Government (%),87,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
586,Pakistan,2005,Gross domestic expenditure on R & D: Higher education (%),11.9,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
586,Pakistan,2005,Gross domestic expenditure on R & D: Funds from abroad (%),0.3,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
586,Pakistan,2005,Gross domestic expenditure on R & D: Not distributed (%),0.8,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
586,Pakistan,2009,Gross domestic expenditure on R & D: as a percentage of GDP (%),0.4,Excluding private non-profit.;Excluding business enterprise.,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
586,Pakistan,2009,Gross domestic expenditure on R & D: Government (%),84,,"United Nations Educational, Scientific and Cultural Organization (UNESCO), Montreal, the UNESCO Institute for Statistics (UIS) statistics database, last accessed November 2017."
