Region/Country/Area,,Year,Series,Value,Footnotes,Source
116,Cambodia,2010,Unemployment rate - Female,0.3,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed February 2018."
116,Cambodia,2015,Labour force participation - Total,84.5,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed February 2018."
116,Cambodia,2015,Unemployment rate - Total,0.2,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed February 2018."
116,Cambodia,2015,Labour force participation - Male,88.5,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed February 2018."
116,Cambodia,2015,Unemployment rate - Male,0.2,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed February 2018."
116,Cambodia,2015,Labour force participation - Female,80.8,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed February 2018."
116,Cambodia,2015,Unemployment rate - Female,0.2,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed February 2018."
116,Cambodia,2018,Labour force participation - Total,84.9,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed February 2018."
116,Cambodia,2018,Unemployment rate - Total,0.2,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed February 2018."
116,Cambodia,2018,Labour force participation - Male,88.9,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed February 2018."
116,Cambodia,2018,Unemployment rate - Male,0.3,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed February 2018."
116,Cambodia,2018,Labour force participation - Female,81.2,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed February 2018."
116,Cambodia,2018,Unemployment rate - Female,0.2,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed February 2018."
120,Cameroon,2005,Labour force participation - Total,75.9,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed February 2018."
120,Cameroon,2005,Unemployment rate - Total,4.4,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed February 2018."
120,Cameroon,2005,Labour force participation - Male,81.4,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed February 2018."
120,Cameroon,2005,Unemployment rate - Male,3.6,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed February 2018."
120,Cameroon,2005,Labour force participation - Female,70.4,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed February 2018."
120,Cameroon,2005,Unemployment rate - Female,5.3,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed February 2018."
120,Cameroon,2010,Labour force participation - Total,75.9,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed February 2018."
120,Cameroon,2010,Unemployment rate - Total,4.1,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed February 2018."
120,Cameroon,2010,Labour force participation - Male,81.4,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed February 2018."
120,Cameroon,2010,Unemployment rate - Male,3.5,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed February 2018."
120,Cameroon,2010,Labour force participation - Female,70.6,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed February 2018."
120,Cameroon,2010,Unemployment rate - Female,4.9,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed February 2018."
120,Cameroon,2015,Labour force participation - Total,76.2,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed February 2018."
120,Cameroon,2015,Unemployment rate - Total,4.3,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed February 2018."
120,Cameroon,2015,Labour force participation - Male,81.3,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed February 2018."
120,Cameroon,2015,Unemployment rate - Male,3.5,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed February 2018."
120,Cameroon,2015,Labour force participation - Female,71.1,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed February 2018."
120,Cameroon,2015,Unemployment rate - Female,5.2,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed February 2018."
120,Cameroon,2018,Labour force participation - Total,76.2,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed February 2018."
120,Cameroon,2018,Unemployment rate - Total,4.2,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed February 2018."
120,Cameroon,2018,Labour force participation - Male,81.2,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed February 2018."
120,Cameroon,2018,Unemployment rate - Male,3.4,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed February 2018."
120,Cameroon,2018,Labour force participation - Female,71.3,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed February 2018."
120,Cameroon,2018,Unemployment rate - Female,5.1,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed February 2018."
124,Canada,2005,Labour force participation - Total,66.7,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed February 2018."
124,Canada,2005,Unemployment rate - Total,6.8,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed February 2018."
124,Canada,2005,Labour force participation - Male,72.6,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed February 2018."
124,Canada,2005,Unemployment rate - Male,7,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed February 2018."
124,Canada,2005,Labour force participation - Female,60.9,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed February 2018."
124,Canada,2005,Unemployment rate - Female,6.5,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed February 2018."
124,Canada,2010,Labour force participation - Total,66.6,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed February 2018."
124,Canada,2010,Unemployment rate - Total,8.1,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed February 2018."
124,Canada,2010,Labour force participation - Male,71.4,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed February 2018."
124,Canada,2010,Unemployment rate - Male,8.8,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed February 2018."
124,Canada,2010,Labour force participation - Female,61.9,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed February 2018."
124,Canada,2010,Unemployment rate - Female,7.2,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed February 2018."
124,Canada,2015,Labour force participation - Total,65.5,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed February 2018."
124,Canada,2015,Unemployment rate - Total,6.9,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed February 2018."
124,Canada,2015,Labour force participation - Male,70.5,Estimate.,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed February 2018."
124,Canada,2015,Unemployment rate - Male,7.5,,"International Labour Organization (ILO), Geneva, Key Indicators of the Labour Market (KILM 9th edition) and the ILOSTAT database, last accessed February 2018."
